TPR,FPR,TNR,FNR,Precision,Recall,F1,Accuracy,arg_sample,screen_method,tissue,method_name
0,0,1,1,0,0,0,0.441390562248996,arch=Standard| ff_depth=10| bag_depth=10,degas_arg_samples2_part1,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,arch=DenseNet| ff_depth=8| bag_depth=10,degas_arg_samples2_part1,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,arch=DenseNet| ff_depth=4| bag_depth=10,degas_arg_samples2_part1,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,arch=DenseNet| ff_depth=9| bag_depth=7,degas_arg_samples2_part1,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,arch=DenseNet| ff_depth=10| bag_depth=9,degas_arg_samples2_part1,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,arch=Standard| ff_depth=4| bag_depth=5,degas_arg_samples2_part1,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,arch=DenseNet| ff_depth=8| bag_depth=6,degas_arg_samples2_part1,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,arch=Standard| ff_depth=4| bag_depth=6,degas_arg_samples2_part1,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,arch=Standard| ff_depth=8| bag_depth=8,degas_arg_samples2_part1,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,arch=DenseNet| ff_depth=7| bag_depth=6,degas_arg_samples2_part1,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,arch=DenseNet| ff_depth=6| bag_depth=7,degas_arg_samples2_part1,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,arch=DenseNet| ff_depth=6| bag_depth=5,degas_arg_samples2_part1,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,arch=DenseNet| ff_depth=9| bag_depth=3,degas_arg_samples2_part1,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,arch=Standard| ff_depth=4| bag_depth=9,degas_arg_samples2_part1,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,arch=DenseNet| ff_depth=3| bag_depth=8,degas_arg_samples2_part1,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,arch=DenseNet| ff_depth=3| bag_depth=4,degas_arg_samples2_part1,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,arch=DenseNet| ff_depth=3| bag_depth=5,degas_arg_samples2_part1,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=4| lamb2=2| lamb3=10,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=4| lamb2=3| lamb3=8,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=3| lamb2=5| lamb3=3,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=7| lamb2=6| lamb3=4,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=6| lamb2=7| lamb3=9,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=5| lamb2=4| lamb3=5,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=7| lamb2=10| lamb3=8,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=10| lamb2=5| lamb3=5,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=6| lamb2=7| lamb3=2,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=4| lamb2=10| lamb3=9,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=10| lamb2=10| lamb3=5,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=10| lamb2=8| lamb3=10,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=10| lamb2=4| lamb3=9,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=4| lamb2=9| lamb3=7,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=9| lamb2=10| lamb3=5,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=8| lamb2=4| lamb3=9,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=10| lamb2=8| lamb3=4,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=4| lamb2=4| lamb3=5,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=5| lamb2=8| lamb3=5,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=2| lamb2=7| lamb3=7,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=8| lamb2=6| lamb3=2,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=6| lamb2=6| lamb3=5,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=8| lamb2=9| lamb3=10,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=10| lamb2=4| lamb3=8,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=10| lamb2=3| lamb3=9,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=8| lamb2=3| lamb3=6,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=6| lamb2=7| lamb3=3,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=8| lamb2=5| lamb3=7,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=6| lamb2=2| lamb3=10,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=7| lamb2=7| lamb3=9,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=10| lamb2=4| lamb3=5,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=3| lamb2=9| lamb3=6,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=6| lamb2=4| lamb3=8,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=9| lamb2=9| lamb3=2,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=3| lamb2=2| lamb3=9,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=2| lamb2=8| lamb3=9,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=10| lamb2=8| lamb3=10,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=10| lamb2=8| lamb3=9,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=7| lamb2=7| lamb3=3,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=6| lamb2=8| lamb3=6,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=10| lamb2=6| lamb3=10,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=5| lamb2=7| lamb3=8,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=7| lamb2=9| lamb3=8,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=9| lamb2=6| lamb3=9,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=7| lamb2=8| lamb3=7,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=7| lamb2=5| lamb3=8,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=8| lamb2=4| lamb3=2,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=2| lamb2=10| lamb3=10,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=7| lamb2=8| lamb3=4,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=3| lamb2=7| lamb3=6,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,lamb1=3| lamb2=3| lamb3=3,degas_arg_samples2_part2,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=350| patbatch_sz=30| hidden_feats=90| do_prc=0.7,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=190| patbatch_sz=25| hidden_feats=90| do_prc=0.5,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=180| patbatch_sz=65| hidden_feats=100| do_prc=0.6,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=70| patbatch_sz=75| hidden_feats=35| do_prc=0.8,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=460| patbatch_sz=65| hidden_feats=90| do_prc=0.5,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=470| patbatch_sz=50| hidden_feats=85| do_prc=0.7,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=410| patbatch_sz=45| hidden_feats=100| do_prc=0.4,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=180| patbatch_sz=95| hidden_feats=55| do_prc=0.3,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=290| patbatch_sz=65| hidden_feats=35| do_prc=0.9,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=300| patbatch_sz=95| hidden_feats=55| do_prc=0.7,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=310| patbatch_sz=70| hidden_feats=50| do_prc=0.6,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=90| patbatch_sz=80| hidden_feats=70| do_prc=0.9,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=310| patbatch_sz=95| hidden_feats=95| do_prc=0.7,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=320| patbatch_sz=100| hidden_feats=45| do_prc=0.2,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=130| patbatch_sz=40| hidden_feats=45| do_prc=0.3,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=330| patbatch_sz=90| hidden_feats=60| do_prc=0.8,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=390| patbatch_sz=50| hidden_feats=35| do_prc=0.4,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=120| patbatch_sz=75| hidden_feats=70| do_prc=0.7,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=300| patbatch_sz=60| hidden_feats=30| do_prc=0.4,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=110| patbatch_sz=50| hidden_feats=70| do_prc=0.1,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=460| patbatch_sz=50| hidden_feats=80| do_prc=0.8,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=130| patbatch_sz=55| hidden_feats=30| do_prc=0.4,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=230| patbatch_sz=95| hidden_feats=70| do_prc=0.9,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=400| patbatch_sz=100| hidden_feats=50| do_prc=0.8,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=180| patbatch_sz=25| hidden_feats=95| do_prc=0.6,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=210| patbatch_sz=50| hidden_feats=80| do_prc=0.4,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=470| patbatch_sz=30| hidden_feats=40| do_prc=0.8,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=430| patbatch_sz=25| hidden_feats=90| do_prc=0.3,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=160| patbatch_sz=30| hidden_feats=25| do_prc=0.4,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=190| patbatch_sz=40| hidden_feats=90| do_prc=0.4,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=360| patbatch_sz=85| hidden_feats=90| do_prc=0.6,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=460| patbatch_sz=45| hidden_feats=50| do_prc=0.1,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=490| patbatch_sz=50| hidden_feats=35| do_prc=0.4,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=110| patbatch_sz=95| hidden_feats=60| do_prc=0.9,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=130| patbatch_sz=35| hidden_feats=90| do_prc=0.7,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=450| patbatch_sz=65| hidden_feats=35| do_prc=0.8,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=140| patbatch_sz=40| hidden_feats=90| do_prc=0.5,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=270| patbatch_sz=50| hidden_feats=95| do_prc=0.2,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=310| patbatch_sz=65| hidden_feats=60| do_prc=0.6,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=110| patbatch_sz=100| hidden_feats=25| do_prc=0.9,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=310| patbatch_sz=90| hidden_feats=55| do_prc=0.8,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=360| patbatch_sz=65| hidden_feats=75| do_prc=0.4,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=420| patbatch_sz=55| hidden_feats=55| do_prc=0.5,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=290| patbatch_sz=35| hidden_feats=85| do_prc=0.7,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=380| patbatch_sz=60| hidden_feats=95| do_prc=0.1,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=330| patbatch_sz=100| hidden_feats=55| do_prc=0.8,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=90| patbatch_sz=90| hidden_feats=70| do_prc=0.8,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=120| patbatch_sz=80| hidden_feats=50| do_prc=0.9,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=160| patbatch_sz=95| hidden_feats=90| do_prc=0.8,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=170| patbatch_sz=65| hidden_feats=95| do_prc=0.2,degas_arg_samples2_part3,brca_her2,DEGAS
0,0,1,1,0,0,0,0.441390562248996,scbatch_sz=200| patbatch_sz=50| hidden_feats=50| do_prc=0.5,degas_arg_samples2_part3,brca_her2,DEGAS
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=1.5| repeat_times=15| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=1.5| repeat_times=12| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=5| repeat_times=10| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=1| repeat_times=10| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999719164232757,0.983366505544498,0.0166334944555018,0.000280835767243316,0.562671893276009,0.999719164232757,0.720067965289156,0.565794427710844,tred=3| repeat_times=11| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=2.5| repeat_times=19| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=2| repeat_times=20| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=3| repeat_times=5| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=4.5| repeat_times=10| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=5| repeat_times=6| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=2.5| repeat_times=5| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=1.5| repeat_times=6| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999719164232757,0.983366505544498,0.0166334944555018,0.000280835767243316,0.562671893276009,0.999719164232757,0.720067965289156,0.565794427710844,tred=4.5| repeat_times=8| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999719164232757,0.983366505544498,0.0166334944555018,0.000280835767243316,0.562671893276009,0.999719164232757,0.720067965289156,0.565794427710844,tred=4.5| repeat_times=17| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999719164232757,0.983366505544498,0.0166334944555018,0.000280835767243316,0.562671893276009,0.999719164232757,0.720067965289156,0.565794427710844,tred=4.5| repeat_times=9| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=1.5| repeat_times=10| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=4| repeat_times=19| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=5| repeat_times=7| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=3.5| repeat_times=13| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999719164232757,0.983366505544498,0.0166334944555018,0.000280835767243316,0.562671893276009,0.999719164232757,0.720067965289156,0.565794427710844,tred=5| repeat_times=8| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=4.5| repeat_times=10| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=1.5| repeat_times=13| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=2| repeat_times=20| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999719164232757,0.983366505544498,0.0166334944555018,0.000280835767243316,0.562671893276009,0.999719164232757,0.720067965289156,0.565794427710844,tred=0.5| repeat_times=18| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=3.5| repeat_times=13| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999719164232757,0.983366505544498,0.0166334944555018,0.000280835767243316,0.562671893276009,0.999719164232757,0.720067965289156,0.565794427710844,tred=2.5| repeat_times=11| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=5| repeat_times=7| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=3.5| repeat_times=12| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=4.5| repeat_times=20| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999719164232757,0.983366505544498,0.0166334944555018,0.000280835767243316,0.562671893276009,0.999719164232757,0.720067965289156,0.565794427710844,tred=4.5| repeat_times=18| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=5| repeat_times=16| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=3.5| repeat_times=19| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=2.5| repeat_times=13| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999719164232757,0.983366505544498,0.0166334944555018,0.000280835767243316,0.562671893276009,0.999719164232757,0.720067965289156,0.565794427710844,tred=3.5| repeat_times=18| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999719164232757,0.983366505544498,0.0166334944555018,0.000280835767243316,0.562671893276009,0.999719164232757,0.720067965289156,0.565794427710844,tred=2.5| repeat_times=18| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999887665693103,0.998649417116861,0.00135058288313904,0.000112334306897326,0.558914947725346,0.999887665693103,0.717027489678784,0.559142821285141,tred=3| repeat_times=20| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.996461469332734,0.997583167472277,0.00241683252772249,0.00353853066726578,0.558332022029898,0.996461469332734,0.715665906936405,0.557699548192771,tred=4.5| repeat_times=7| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
0.999719164232757,0.983366505544498,0.0166334944555018,0.000280835767243316,0.562671893276009,0.999719164232757,0.720067965289156,0.565794427710844,tred=1| repeat_times=18| alpha_samples=5e-04|0.001|0.005|0.01|0.05,scab_arg_samples1,brca_her2,scAB
